"employee_number","joblevel","jobstatus","datehire","paymode","history","client_code","department_code","basic_rate","date_jobstatus","time_updated","position_id","position_level"
"employee58","PROBATIONARY","1","2016-06-16","2",True,"MNL-CBS","MNL-CBS","12546.07","2016-06-16","2017-01-09 10:08:26",100,4
"employee1517","REGULAR","1","2011-11-14","2",True,"MNL-CBS","MNL-CBS","12546.07","2011-11-14","2017-01-09 10:15:49",100,4
"employee550","REGULAR","1","2011-10-04","2",True,"MNL-CBS","MNL-CBS","26500","2011-10-04","2017-01-09 10:02:51",199,10
"employee2367","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 08:36:53",83,4
"employee798","REGULAR","1","2011-10-01","2",False,"MNL-PSD","MNL-PSD","27335.83","2011-10-01","2018-12-14 15:53:50",105,4
"employee2504","REGULAR","1","2012-01-03","2",False,"MNL-PSD","MNL-PSD","34463.83","2012-01-03","2018-12-14 17:50:34",203,10
"employee2088","REGULAR","1","2011-12-28","2",True,"MNL-CSD","MNL-CSD","14047.7","2011-12-28","2017-01-09 09:57:21",89,4
"employee1485","REGULAR","1","2012-07-10","2",True,"MNL-CBS","MNL-CBS","12546.07","2012-07-10","2017-01-09 10:20:13",100,4
"employee583","REGULAR","1","2011-10-08","2",True,"MNL-CBS","MNL-CBS","12546.07","2011-10-08","2017-01-09 10:09:42",100,4
"employee48","REGULAR","1","2012-07-10","2",True,"MNL-CBS","MNL-CBS","12546.07","2012-07-10","2017-01-09 10:09:01",100,4
"employee575","REGULAR","1","2012-09-01","2",True,"MNL-CBS","MNL-CBS","12546.07","2012-09-01","2017-01-09 10:08:46",83,4
"employee83","PROBATIONARY","1","2016-06-16","2",True,"MNL-CBS","MNL-CBS","12546.07","2016-06-16","2017-01-09 10:24:07",99,4
"employee590","REGULAR","1","2011-10-12","2",True,"MNL-CBS","MNL-CBS","29680","2011-10-12","2017-01-09 10:17:12",199,10
"employee564","REGULAR","1","2015-08-10","2",True,"MNL-CBS","MNL-CBS","13885.97","2015-08-10","2017-05-31 21:27:30",123,4
"employee640","REGULAR","1","2011-10-10","2",True,"MNL-CSD","EQUIPMENT","16960","2011-10-10","2017-01-09 10:19:33",93,4
"employee24","REGULAR","1","2012-09-01","2",True,"MNL-CBS","MNL-CBS","12546.07","2012-09-01","2017-01-09 10:18:02",83,4
"employee640","REGULAR","1","2011-10-10","2",True,"MNL-CSD","EQUIPMENT","16960","2011-10-10","2017-01-09 10:27:24",93,4
"employee75","PROBATIONARY","1","2016-06-16","2",True,"MNL-CBS","MNL-CBS","12546.07","2016-06-16","2017-01-09 10:30:38",99,4
"employee1515","REGULAR","1","2013-04-25","2",True,"MNL-CBS","MNL-CBS","12546.07","2013-04-25","2017-01-09 10:25:27",100,4
"employee605","REGULAR","1","2011-10-10","2",True,"MNL-CBS","MNL-CBS","25000","2011-10-10","2017-01-09 10:30:23",199,10
"employee617","REGULAR","1","2015-09-25","2",True,"MNL-CBS","MNL-CBS","14823.04","2015-09-25","2017-11-15 11:20:28",123,4
"employee563","REGULAR","1","2015-10-23","2",True,"MNL-CBS","MNL-CBS","14433.72","2015-10-23","2017-11-15 11:11:10",123,4
"employee588","REGULAR","1","2011-09-30","2",False,"MNL-CBS","MNL-CBS","19855.83","2011-09-30","2018-12-14 10:09:44",105,4
"employee2238","REGULAR","1","2011-10-01","2",False,"MNL-CBS","MNL-CBS","22599.83","2011-10-01","2018-12-14 13:11:44",199,10
"employee27","REGULAR","1","2011-11-04","2",False,"MNL-CBS","MNL-CBS","23199.83","2011-11-04","2018-12-14 13:19:13",199,10
"employee572","REGULAR","1","2012-02-15","2",False,"MNL-CBS","MNL-CBS","24519.83","2012-02-15","2018-12-14 14:05:59",105,4
"employee573","REGULAR","1","2015-06-11","2",True,"MNL-CBS","MNL-CBS","12977.54","2015-06-11","2017-01-09 10:29:15",123,4
"employee1460","REGULAR","1","2015-04-15","2",True,"MNL-CBS","MNL-CBS","12977.54","2015-04-15","2017-01-09 10:34:47",123,4
"employee86","REGULAR","1","2013-11-20","2",True,"MNL-CBS","MNL-CBS","13685.12","2013-11-20","2017-05-31 21:45:28",100,4
"employee553","PROBATIONARY","1","2016-09-29","2",True,"MNL-CSD","MNL-CSD","12977.54","2016-09-29","2017-01-09 10:39:39",89,4
"employee36","REGULAR","1","2012-07-10","2",True,"MNL-CBS","MNL-CBS","12546.07","2012-07-10","2017-01-09 10:41:53",100,4
"employee2370","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 08:58:09",83,4
"employee1813","REGULAR","1","2011-10-11","2",True,"MNL-CBS","MNL-CBS","16960","2011-10-11","2017-01-09 10:35:47",105,4
"employee596","REGULAR","1","2011-10-24","2",True,"MNL-CSD","EQUIPMENT","21600","2011-10-24","2017-01-09 10:35:56",89,4
"employee596","REGULAR","1","2011-10-24","2",True,"MNL-CSD","EQUIPMENT","21600","2011-10-24","2017-01-09 10:37:05",89,4
"employee3207","REGULAR","1","2013-05-15","2",True,"MNL-CSD","INTERNATIONAL","12546.07","2013-05-15","2017-01-09 10:46:38",94,4
"employee3237","REGULAR","1","2014-06-09","2",True,"MNL-CBS","MNL-CBS","14433.72","2014-06-09","2017-11-15 11:12:38",123,4
"employee612","REGULAR","1","2015-05-02","2",True,"MNL-CBS","MNL-CBS","14823.04","2015-05-02","2017-11-15 11:20:50",123,4
"employee579","REGULAR","1","2015-10-08","2",True,"MNL-CBS","MNL-CBS","14433.72","2015-10-08","2017-11-15 11:14:01",123,4
"employee615","REGULAR","1","2015-06-11","2",True,"MNL-CBS","MNL-CBS","13525.29","2015-06-11","2017-11-15 11:07:00",123,4
"employee565","REGULAR","1","2015-08-10","2",True,"MNL-CBS","MNL-CBS","14823.04","2015-08-10","2017-11-15 11:21:08",123,4
"employee604","REGULAR","1","2015-07-01","2",True,"MNL-CBS","MNL-CBS","14433.72","2015-07-01","2017-11-15 11:12:55",123,4
"employee2104","REGULAR","1","2012-03-01","2",False,"MNL-CBS","MNL-CBS","18159.83","2012-03-01","2018-12-13 17:56:23",83,4
"employee2224","REGULAR","1","2011-10-01","2",False,"MNL-CBS","MNL-CBS","23199.83","2011-10-01","2018-12-12 08:22:56",199,10
"employee607","REGULAR","1","2012-01-01","2",False,"MNL-CBS","MNL-CBS","23199.83","2012-01-01","2018-12-14 13:21:41",199,10
"employee3247","REGULAR","1","2011-09-26","2",False,"MNL-CBS","MNL-CBS","52283.83","2011-09-26","2018-12-14 18:42:52",177,18
"employee710","REGULAR","1","2015-05-11","2",True,"SLPI-AF","ACCTNG","12546.07","2015-05-11","2017-01-09 10:44:44",67,4
"employee55","PROBATIONARY","1","2016-06-13","2",True,"SLPI-AF","ACCTNG","12546.07","2016-06-13","2017-01-09 10:45:36",215,4
"employee29","REGULAR","1","2016-02-18","2",True,"MNL-CSD","INTERNATIONAL","13685.12","2016-02-18","2017-05-31 20:06:41",94,4
"employee28","PROBATIONARY","1","2016-08-09","2",True,"MNL-CSD","EQUIPMENT","13525.29","2016-08-09","2017-11-14 15:29:36",89,4
"employee8","REGULAR","1","2011-10-12","2",True,"MNL-CSD","DOMESTIC","16726.15","2011-10-12","2017-11-15 10:32:53",93,4
"employee2109","REGULAR","1","2012-07-10","2",True,"MNL-CBS","MNL-CBS","13685.12","2012-07-10","2017-05-31 21:48:07",100,4
"employee3224","PROBATIONARY","1","2016-04-18","2",True,"SLPI-AF","ACCTNG","13685.12","2016-04-18","2017-06-01 17:23:13",138,4
"employee82","REGULAR","1","2016-02-18","2",True,"MNL-CSD","DOMESTIC","12546.07","2016-02-18","2017-01-09 10:52:59",94,4
"employee15","PROBATIONARY","1","2016-08-09","2",True,"MNL-CSD","EQUIPMENT","12977.54","2016-08-09","2017-01-09 10:57:56",89,4
"employee1815","REGULAR","1","2012-10-01","2",True,"SLPI-HR","SUPPORT","21600","2012-10-01","2017-01-09 11:09:01",129,4
"employee2489","REGULAR","1","2011-10-04","2",True,"SLPI-TR","SUPPORT","20000","2011-10-04","2017-01-09 11:09:52",199,10
"employee641","REGULAR","1","2012-07-02","2",True,"MNL-CSD","INTERNATIONAL","14047.7","2012-07-02","2017-01-09 11:10:31",93,4
"employee641","REGULAR","1","2012-07-02","2",True,"MNL-CSD","INTERNATIONAL","14047.7","2012-07-02","2017-01-09 11:09:02",93,4
"employee2371","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 11:06:52",83,4
"employee580","REGULAR","1","2015-08-10","2",True,"MNL-CBS","MNL-CBS","14823.04","2015-08-10","2017-11-15 11:21:24",123,4
"employee2089","REGULAR","1","2014-06-09","2",True,"MNL-CBS","MNL-CBS","13525.29","2014-06-09","2017-11-15 11:07:16",123,4
"employee568","REGULAR","1","2015-10-08","2",True,"MNL-CBS","MNL-CBS","14433.72","2015-10-08","2017-11-15 11:13:11",123,4
"employee628","REGULAR","1","2012-01-01","2",False,"MNL-CBS","MNL-CBS","19347.03","2012-01-01","2018-12-13 18:35:48",83,4
"employee2123","REGULAR","1","2012-01-01","2",False,"MNL-CBS","MNL-CBS","23199.83","2012-01-01","2018-12-14 13:22:20",199,10
"employee3165","REGULAR","1","2011-09-30","2",False,"MNL-CBS","MNL-CBS","33847.83","2011-09-30","2018-12-14 17:37:48",199,10
"employee1527","REGULAR","1","2011-10-17","2",True,"SLPI-IC","ICT","21000","2011-10-17","2017-01-09 11:11:19",163,4
"employee143","REGULAR","1","2011-10-21","2",True,"MNL-CSD","MNL-CSD","33696","2011-10-21","2017-01-09 11:11:35",81,3
"employee2124","PROBATIONARY","1","2016-12-09","2",True,"MNL-CSD","MNL-CSD","12977.54","2016-12-09","2017-01-09 11:06:58",89,4
"employee71","REGULAR","1","2012-12-03","2",True,"SLPI-AF","ACCTNG","25920","2012-12-03","2017-01-09 11:07:51",75,10
"employee15","PROBATIONARY","1","2016-08-09","2",True,"MNL-CSD","EQUIPMENT","12977.54","2016-08-09","2017-01-09 10:59:32",89,4
"employee81","REGULAR","1","2013-06-06","2",True,"MNL-CSD","MNL-CSD","12546.07","2013-06-06","2017-01-09 11:07:53",94,4
"employee534","REGULAR","1","2011-10-01","2",True,"MNL-CSD","INTERNATIONAL","25000","2011-10-01","2017-01-09 10:59:50",199,10
"employee629","REGULAR","1","2016-02-18","2",True,"MNL-CSD","DOMESTIC","13685.12","2016-02-18","2017-05-31 20:11:55",94,4
"employee82","REGULAR","1","2016-02-18","2",True,"MNL-CSD","DOMESTIC","13685.12","2016-02-18","2017-05-31 20:10:21",94,4
"employee593","REGULAR","1","2011-10-29","2",True,"MNL-CSD","DOMESTIC","19008","2011-10-29","2017-05-31 20:07:08",94,4
"employee2235","PROBATIONARY","1","2016-04-18","2",True,"SLPI-TR","SUPPORT","14061.51","2016-04-18","2017-06-01 17:30:20",68,4
"employee619","REGULAR","1","2011-10-10","2",True,"MNL-CSD","INTERNATIONAL","17280","2011-10-10","2017-01-09 11:05:45",94,4
"employee587","REGULAR","1","2011-12-16","2",True,"SLPI-EO","SUPPORT","46440","2011-12-16","2017-01-09 11:12:45",48,3
"employee73","REGULAR","1","2012-07-02","2",True,"MNL-CSD","INTERNATIONAL","12546.07","2012-07-02","2017-01-09 11:12:20",94,4
"employee236","PROBATIONARY","1","2016-08-04","2",True,"SLPI-SS","SUPPORT","14000","2016-08-04","2017-01-09 11:15:27",156,4
"employee3183","REGULAR","1","2013-05-25","2",True,"MNL-CSD","INTERNATIONAL","12546.07","2013-05-25","2017-01-09 11:16:06",94,4
"employee3052","REGULAR","1","2012-01-01","2",True,"SLPI-SS","SUPPORT","34560","2012-01-01","2017-01-09 11:16:02",60,18
"employee2068","PROBATIONARY","1","2016-04-18","2",True,"SLPI-PW","SUPPORT","12546.07","2016-04-18","2017-01-09 11:13:09",56,4
"employee2163","REGULAR","1","2011-09-29","2",False,"MNL-CSD","INTERNATIONAL","24311.83","2011-09-29","2018-12-14 13:57:53",92,4
"employee657","REGULAR","1","2016-01-06","2",False,"MNL-CSD","EQUIPMENT","15085.8","2016-01-06","2018-12-15 15:33:42",89,4
"employee1022","REGULAR","1","2011-12-12","2",True,"SLPI-PW","SUPPORT","35640","2011-12-12","2017-01-09 11:13:42",57,18
"employee439","REGULAR","1","2014-11-17","2",True,"SLPI-PW","SUPPORT","12546.07","2014-11-17","2017-01-09 11:14:02",56,4
"employee199","REGULAR","1","2014-04-08","2",True,"SLPI-PW","SUPPORT","12546.07","2014-04-08","2017-01-09 11:14:19",56,4
"employee1378","REGULAR","1","2011-10-01","2",True,"SLPI-GM","SUPPORT","19440","2011-10-01","2017-01-09 11:12:10",158,4
"employee1619","REGULAR","1","2011-10-25","2",True,"MNL-CSD","INTERNATIONAL","34320","2011-10-25","2017-05-31 19:50:57",81,3
"employee3263","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 11:12:32",83,4
"employee935","REGULAR","1","2015-05-02","2",True,"SLPI-SS","SUPPORT","16320.65","2015-05-02","2017-11-16 08:55:03",153,4
"employee633","REGULAR","1","2011-09-29","2",True,"MNL-CSD","EQUIPMENT","24307.75","2011-09-29","2017-11-15 10:50:15",89,4
"employee236","PROBATIONARY","1","2016-08-04","2",True,"SLPI-SS","SUPPORT","14000","2016-08-04","2017-01-09 11:15:31",156,4
"employee1754","REGULAR","1","2013-05-20","2",True,"MNL-CSD","EQUIPMENT","14405.06","2013-05-20","2017-05-31 20:27:12",89,4
"employee3238","REGULAR","1","2011-10-12","2",True,"MNL-CSD","DOMESTIC","16234","2011-10-12","2017-01-09 11:16:28",92,4
"employee653","REGULAR","1","2012-07-02","2",True,"MNL-CSD","DOMESTIC","12546.07","2012-07-02","2017-01-09 11:22:36",94,4
"employee3238","REGULAR","1","2011-10-12","2",True,"MNL-CSD","DOMESTIC","16234","2011-10-12","2017-01-09 11:17:27",92,4
"employee493","PROBATIONARY","1","2016-09-29","2",True,"MNL-CSD","MNL-CSD","12977.54","2016-09-29","2017-01-09 11:18:31",89,4
"employee520","REGULAR","1","2012-07-02","2",True,"MNL-CSD","DOMESTIC","12546.07","2012-07-02","2017-01-09 11:18:54",94,4
"employee2513","REGULAR","1","2011-10-01","2",True,"SLPI-QA","QA","34560","2011-10-01","2017-01-09 11:17:35",149,18
"employee656","REGULAR","1","2011-10-11","2",True,"MNL-CSD","DOMESTIC","23320","2011-10-11","2017-01-09 11:20:03",92,4
"employee610","REGULAR","1","2011-12-28","2",False,"MNL-CSD","DOMESTIC","16552.58","2011-12-28","2018-11-13 18:24:21",199,10
"employee2020","REGULAR","1","2011-10-01","2",False,"SLPI-SS","SUPPORT","32087.83","2011-10-01","2018-12-14 17:28:34",156,4
"employee34","REGULAR","1","2013-01-21","2",False,"MNL-CSD","EQUIPMENT","15604.89","2013-01-21","2018-12-15 16:06:51",89,4
"employee723","CONTRACTUAL","1","2013-11-20","2",True,"MNL-GEM","SA","22000","2013-11-20","2017-01-18 21:20:25",116,4
"employee707","CONTRACTUAL","1","2015-12-22","2",True,"MNL-PSD","SA","15000","2015-12-22","2017-01-09 13:25:15",104,4
"employee996","CONTRACTUAL","1","2012-05-01","2",True,"SKPI-CA","CA","28620","2012-05-01","2017-01-06 17:02:04",15,10
"employee2075","CONTRACTUAL","1","2013-08-01","2",True,"MNL-RMP","SA","39000","2013-08-01","2017-01-06 16:45:51",110,3
"employee996","CONTRACTUAL","1","2012-05-01","2",True,"SKPI-CA","CA","28620","2012-05-01","2017-01-19 15:59:43",15,10
"employee707","CONTRACTUAL","1","2015-12-22","2",True,"MNL-PSD","SA","15000","2015-12-22","2017-01-19 13:47:33",104,4
"employee975","REGULAR","1","2015-06-05","2",True,"SLPI-SS","SUPPORT","16500","2015-06-05","2017-06-01 17:28:37",153,4
"employee662","REGULAR","1","2016-03-01","2",True,"MNL-CSD","INTERNATIONAL","14061.51","2016-03-01","2017-05-31 20:29:48",94,4
"employee3169","REGULAR","1","2011-10-18","2",True,"MNL-CSD","DOMESTIC","15772.9","2011-10-18","2017-05-31 20:32:41",94,4
"employee723","CONTRACTUAL","1","2013-11-20","2",True,"MNL-GEM","SA","22000","2013-11-20","2017-06-05 12:34:32",116,4
"employee767","CONTRACTUAL","1","2015-01-26","2",True,"MNL-PSD","SA","15000","2015-01-26","2017-06-05 12:36:50",104,4
"employee130","CONTRACTUAL","1","2014-02-19","2",True,"MNL-PSD","SA","15000","2014-02-19","2017-01-09 13:25:33",104,4
"employee130","CONTRACTUAL","1","2014-02-19","2",True,"MNL-PSD","SA","15000","2014-02-19","2017-01-19 13:47:53",104,4
"employee3159","PROBATIONARY","1","2016-08-04","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-08-04","2017-01-18 13:49:50",123,4
"employee1851","REGULAR","1","2012-10-16","2",True,"MNL-SC","MSC","15900","2012-10-16","2017-01-18 16:18:33",132,4
"employee958","CONTRACTUAL","1","2012-07-16","2",True,"SKPI-CA","CA","24380","2012-07-16","2017-01-06 17:03:53",28,16
"employee2362","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 09:39:42",83,4
"employee989","REGULAR","1","2012-09-17","2",True,"SKPI-CF","CF","21384","2012-09-17","2016-12-12 12:55:27",62,10
"employee1172","REGULAR","1","2011-10-01","2",True,"CEB-PSD","CEB-PSD","26136","2011-10-01","2017-01-06 18:04:29",199,10
"employee616","REGULAR","1","2011-10-11","2",False,"MNL-CSD","DOMESTIC","19347.03","2011-10-11","2018-12-13 18:30:45",94,4
"employee969","PROBATIONARY","5","2016-06-01","2",True,"SKPI-CF","CF","12977.15","2017-01-07","2017-01-23 17:08:29",13,14
"employee969","PROBATIONARY","1","2016-06-01","2",True,"SKPI-CF","CF","12977.15","2016-06-01","2016-12-09 15:06:56",13,14
"employee1277","PROBATIONARY","1","2016-08-18","2",True,"CEB-RMP","CEB-RMP","17000","2016-08-18","2017-01-19 15:05:02",172,10
"employee837","PROBATIONARY","1","2016-06-08","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-06-08","2017-01-19 16:27:45",123,4
"employee3033","REGULAR","1","2014-06-09","2",True,"MNL-RMP","MNL-RMP","14823.04","2014-06-09","2017-11-15 15:34:10",123,4
"employee2075","CONTRACTUAL","1","2013-08-01","2",True,"MNL-RMP","SA","39000","2013-08-01","2017-06-05 12:37:28",110,3
"employee3159","PROBATIONARY","1","2016-08-04","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-08-04","2017-01-19 16:27:29",123,4
"employee130","CONTRACTUAL","1","2014-02-19","2",True,"MNL-PSD","SA","15000","2014-02-19","2017-06-05 12:35:43",104,4
"employee958","CONTRACTUAL","1","2012-07-16","2",True,"SKPI-CA","CA","26818","2012-07-16","2017-08-23 15:51:20",28,16
"employee1310","REGULAR","2","2012-04-27","2",False,"MNL-PSD","MNL-PSD","14","2016-01-01","2017-01-24 12:49:54",100,4
"employee2407","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 11:35:16",83,4
"employee1127","REGULAR","1","2013-02-21","2",True,"CEB-CRG","CEB-CRG","14500","2013-02-21","2017-01-09 09:46:40",132,4
"employee1234","REGULAR","1","2011-10-15","2",True,"CEB-PSD","CEB-PSD","26136","2011-10-15","2017-01-06 18:04:46",199,10
"employee1217","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","28080","2011-10-01","2017-01-06 17:17:30",201,10
"employee332","REGULAR","2","2011-11-09","2",True,"MNL-CSD","MNL-CRG","13","2015-11-13","2016-09-29 11:51:56",94,4
"employee315","REGULAR","2","2011-10-10","2",True,"MNL-PSD","MNL-PSD","12","2015-10-10","2016-09-29 11:51:56",100,4
"employee353","REGULAR","2","2012-07-03","2",True,"MNL-CSD","MNL-CRG","13","2015-10-15","2016-09-29 11:51:56",91,4
"employee1172","REGULAR","1","2011-10-01","2",False,"CEB-RMP","CEB-RMP","29793.98","2011-10-01","2018-09-04 15:04:45",199,10
"employee2362","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 11:32:27",83,4
"employee1851","REGULAR","1","2012-10-16","2",False,"MNL-SC","MSC","20652.08","2012-10-16","2018-12-14 11:23:55",199,10
"employee385","REGULAR","2","2012-12-01","2",True,"CEB-PSD","CEB-PSD","1","2016-01-01","2017-01-24 12:53:47",210,4
"employee2355","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 09:50:59",83,4
"employee2358","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 17:27:38",100,4
"employee317","REGULAR","2","2011-10-17","2",True,"MNL-PSD","MNL-PSD","12","2015-02-04","2016-09-29 11:51:56",100,4
"employee2365","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 17:16:59",100,4
"employee2359","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 16:58:29",100,4
"employee369","REGULAR","2","2013-11-27","2",True,"MNL-CSD","MNL-CRG","12","2015-02-02","2016-09-29 11:51:56",94,4
"employee2374","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 16:47:54",100,4
"employee2402","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 16:38:47",100,4
"employee2375","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 15:57:45",100,4
"employee2413","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 13:28:29",83,4
"employee2393","PROBATIONARY","1","2018-07-18","2",True,"MNL-CSD","MNL-CRG","13093.82","2018-07-18","2018-07-17 12:44:30",94,4
"employee2408","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 14:11:24",83,4
"employee2375","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 15:52:00",100,4
"employee2359","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 13:08:04",100,4
"employee2358","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 12:53:08",100,4
"employee2395","PROBATIONARY","1","2018-07-18","2",True,"MNL-CBS","MNL-CBS","13093.82","2018-07-18","2018-07-17 11:51:29",83,4
"employee2374","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 13:18:32",100,4
"employee2402","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 13:24:11",100,4
"employee2365","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-17 13:01:37",100,4
"employee2405","PROBATIONARY","1","2018-07-18","2",True,"MNL-PSD","MNL-PSD","13093.82","2018-07-18","2018-07-16 15:43:34",100,4
