idno,description,balance,refresh_accrual,year_updated,used,procyear
employee1122,SICK LEAVE,135,TRUE,2017,0,2017
employee1122,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1122,VACATION LEAVE - REGULAR,72,TRUE,2019,63,2019
employee1123,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1123,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1123,SICK LEAVE,135,TRUE,2017,0,2017
employee1123,VACATION LEAVE - REGULAR,4.5,TRUE,2018,139.5,2018
employee1123,VACATION LEAVE - REGULAR,4.5,TRUE,2017,99,2017
employee1123,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1123,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1123,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1123,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1123,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1124,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1124,SICK LEAVE,81,TRUE,2018,64,2018
employee1124,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1124,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1124,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1124,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1124,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1124,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1124,VACATION LEAVE - REGULAR,9,TRUE,2017,0,2017
employee1124,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1124,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1124,SICK LEAVE,108,TRUE,2017,0,2017
employee1124,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1125,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1125,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1125,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1125,SICK LEAVE,63,TRUE,2017,63,2017
employee1125,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1125,VACATION LEAVE - REGULAR,0,TRUE,2017,135,2017
employee1125,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1125,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1125,SICK LEAVE,0,TRUE,2018,117,2018
employee1125,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1125,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1126,SICK LEAVE,126,TRUE,2018,9,2018
employee1126,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1126,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1126,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1126,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1126,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1126,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1126,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1126,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1126,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1126,VACATION LEAVE - REGULAR,0,TRUE,2018,99,2018
employee1126,VACATION LEAVE - REGULAR,45,TRUE,2017,0,2017
employee1126,SICK LEAVE,126,TRUE,2017,0,2017
employee1127,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1127,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1127,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1127,VACATION LEAVE - REGULAR,27,TRUE,2017,18,2017
employee1127,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1127,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1127,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1127,SICK LEAVE,135,TRUE,2017,0,2017
employee1127,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1127,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1127,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1127,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1127,SICK LEAVE,72,TRUE,2018,63,2018
employee1128,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1128,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1128,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1128,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1128,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1128,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1128,VACATION LEAVE - REGULAR,0,TRUE,2017,99,2017
employee1128,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1128,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1128,SICK LEAVE,0,TRUE,2018,36,2018
employee1128,SICK LEAVE,45,TRUE,2017,45,2017
employee1129,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1129,VACATION LEAVE - REGULAR,0,TRUE,2017,76.5,2017
employee1129,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1129,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1129,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1129,SICK LEAVE,108,TRUE,2017,18,2017
employee1129,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1129,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1129,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1129,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1130,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1130,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1130,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1130,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1130,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1130,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1130,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1130,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1130,SICK LEAVE,135,TRUE,2017,0,2017
employee1130,VACATION LEAVE - REGULAR,36,TRUE,2017,63,2017
employee1131,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1131,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1131,SICK LEAVE,90,TRUE,2018,18,2018
employee1131,SICK LEAVE,117,TRUE,2017,0,2017
employee1131,VACATION LEAVE - REGULAR,0,TRUE,2018,121.5,2018
employee1131,VACATION LEAVE - REGULAR,36,TRUE,2017,9,2017
employee1131,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1131,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1131,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1131,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1131,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1131,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1132,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1132,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1132,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1132,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1132,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1132,SICK LEAVE,135,TRUE,2018,0,2018
employee1132,VACATION LEAVE - REGULAR,99,TRUE,2017,9,2017
employee1132,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1132,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1132,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1132,SICK LEAVE,108,TRUE,2017,9,2017
employee1132,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1132,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1133,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1133,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee1133,VACATION LEAVE - REGULAR,81,TRUE,2018,54,2018
employee1133,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1133,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1133,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1133,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1133,SICK LEAVE,135,TRUE,2017,0,2017
employee1133,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1133,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1133,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1134,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1134,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1134,SICK LEAVE,117,TRUE,2018,9,2018
employee1134,VACATION LEAVE - REGULAR,36,TRUE,2017,0,2017
employee1134,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee1134,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1134,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1134,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1134,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1134,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1134,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee1134,SICK LEAVE,135,TRUE,2017,0,2017
employee1134,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1134,VACATION LEAVE - REGULAR,54,TRUE,2018,72,2018
employee1134,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1135,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1135,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1135,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1135,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1135,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1135,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1135,SICK LEAVE,112.5,TRUE,2018,22.5,2018
employee1135,SICK LEAVE,112.5,FALSE,2017,0,2017
employee1135,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1135,VACATION LEAVE - REGULAR,22.5,TRUE,2017,4.5,2017
employee1135,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1135,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1135,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1136,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1136,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1136,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1136,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1136,SICK LEAVE,135,TRUE,2018,0,2018
employee1136,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1136,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1136,SICK LEAVE,126,TRUE,2017,0,2017
employee1136,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1136,VACATION LEAVE - REGULAR,103.5,TRUE,2017,9,2017
employee1136,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1136,VACATION LEAVE - REGULAR,63,TRUE,2018,63,2018
employee1136,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1137,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1137,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1137,SICK LEAVE,112.5,FALSE,2017,0,2017
employee1137,SICK LEAVE,135,TRUE,2018,0,2018
employee1137,VACATION LEAVE - REGULAR,36,TRUE,2017,0,2017
employee1137,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1137,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1137,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1137,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1137,VACATION LEAVE - REGULAR,0,TRUE,2018,144,2018
employee1137,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1137,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1137,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1138,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1138,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1138,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1138,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1138,SICK LEAVE,126,TRUE,2018,9,2018
employee1138,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1138,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1138,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1138,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1138,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1138,SICK LEAVE,85.5,FALSE,2017,0,2017
employee1138,VACATION LEAVE - REGULAR,72,TRUE,2017,0,2017
employee1138,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1139,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1139,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1139,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1139,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1139,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1139,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1139,SICK LEAVE,135,TRUE,2018,0,2018
employee1139,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1139,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1139,VACATION LEAVE - REGULAR,9,TRUE,2018,99,2018
employee1139,SICK LEAVE,135,TRUE,2017,0,2017
employee1139,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1139,VACATION LEAVE - REGULAR,18,TRUE,2017,27,2017
employee114,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee114,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee1140,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1140,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1140,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1140,SICK LEAVE,103.5,FALSE,2017,0,2017
employee1140,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1140,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1140,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1140,VACATION LEAVE - REGULAR,67.5,TRUE,2017,0,2017
employee1140,SICK LEAVE,126,TRUE,2018,0,2018
employee1140,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1140,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1140,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1140,VACATION LEAVE - REGULAR,31.5,TRUE,2018,108.5,2018
employee1141,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1141,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1141,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1141,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee1141,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1141,SICK LEAVE,135,TRUE,2018,0,2018
employee1141,VACATION LEAVE - REGULAR,58.5,TRUE,2017,9,2017
employee1141,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1141,SICK LEAVE,117,TRUE,2017,0,2017
employee1141,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1141,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1141,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1141,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee1141,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1141,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1142,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1142,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1142,VACATION LEAVE - REGULAR,117,TRUE,2018,9,2018
employee1142,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1142,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1142,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1142,SICK LEAVE,135,TRUE,2018,0,2018
employee1142,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1142,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1142,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1142,SICK LEAVE,135,TRUE,2017,0,2017
employee1142,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1142,VACATION LEAVE - REGULAR,90,TRUE,2017,45,2017
employee1143,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1143,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1143,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1143,SICK LEAVE,103.5,TRUE,2017,0,2017
employee1143,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1143,VACATION LEAVE - REGULAR,49.5,TRUE,2017,0,2017
employee1143,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1143,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1143,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1143,SICK LEAVE,45,TRUE,2018,36,2018
employee1143,VACATION LEAVE - REGULAR,63,TRUE,2018,72,2018
employee1143,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1144,VACATION LEAVE - REGULAR,0,TRUE,2017,117,2017
employee1144,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1144,SICK LEAVE,99,TRUE,2017,27,2017
employee1144,SICK LEAVE,0,TRUE,2018,9,2018
employee1144,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1144,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1144,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1144,SOLO PARENT LEAVE,63,FALSE,2019,0,2019
employee1144,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1144,PATERNITY LEAVE,63,FALSE,2019,0,2019
employee1145,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1145,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1145,SICK LEAVE,63,TRUE,2017,72,2017
employee1145,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1145,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee1145,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1145,SICK LEAVE,0,TRUE,2018,36,2018
employee1145,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1145,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1145,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1145,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1146,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1146,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1146,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1146,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1146,SICK LEAVE,112.5,FALSE,2017,0,2017
employee1146,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1146,VACATION LEAVE - REGULAR,58.5,TRUE,2017,9,2017
employee1146,SICK LEAVE,126,TRUE,2018,18,2018
employee1146,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1146,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1146,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1146,VACATION LEAVE - REGULAR,0,TRUE,2018,144.5,2018
employee1146,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1147,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1147,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1147,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1147,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1147,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1147,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1147,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1147,VACATION LEAVE - REGULAR,40.5,TRUE,2017,0,2017
employee1147,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1147,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1147,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1147,SICK LEAVE,103.5,TRUE,2017,0,2017
employee1147,SICK LEAVE,63,TRUE,2018,40.5,2018
employee1148,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1148,SICK LEAVE,112.5,FALSE,2017,0,2017
employee1148,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1148,VACATION LEAVE - REGULAR,18,TRUE,2017,9,2017
employee1148,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1148,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1148,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1148,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1148,VACATION LEAVE - REGULAR,99,TRUE,2018,36,2018
employee1148,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1148,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1148,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1148,SICK LEAVE,135,TRUE,2018,0,2018
employee1149,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee1149,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1149,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1149,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee115,SICK LEAVE,63,FALSE,2018,27,2018
employee115,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee115,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee115,SICK LEAVE,90,TRUE,2017,9,2017
employee115,VACATION LEAVE - REGULAR,63,FALSE,2018,81,2018
employee1150,SICK LEAVE,101.25,FALSE,2017,0,2017
employee1150,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1150,VACATION LEAVE - REG LESS THAN A YR,2.25,FALSE,2017,72,2017
employee1151,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee1151,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee1151,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1151,SICK LEAVE,33.75,FALSE,2017,0,2017
employee1151,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1152,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee1152,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1152,SICK LEAVE,11.25,FALSE,2017,0,2017
employee1152,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1153,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee1153,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1153,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1153,SICK LEAVE,11.25,FALSE,2017,0,2017
employee1154,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee1154,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1154,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee1154,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1154,SICK LEAVE,33.75,FALSE,2017,0,2017
employee1155,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1155,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1155,SICK LEAVE,11.25,TRUE,2017,0,2017
employee1155,VACATION LEAVE - REGULAR,135,TRUE,2017,0,2017
employee1156,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1156,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1156,SICK LEAVE,112.5,FALSE,2017,0,2017
employee1156,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1156,SICK LEAVE,45,TRUE,2018,0,2018
employee1156,VACATION LEAVE - REGULAR,135,TRUE,2018,0,2018
employee1156,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee1156,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1158,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1158,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1158,SICK LEAVE,0,TRUE,2018,72,2018
employee1158,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1158,VACATION LEAVE - REGULAR,112.5,TRUE,2019,22.5,2019
employee1158,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1158,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1158,SICK LEAVE,81,TRUE,2017,36,2017
employee1158,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1158,VACATION LEAVE - REGULAR,0,TRUE,2017,45,2017
employee1158,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1159,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1159,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1159,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1159,SICK LEAVE,117,TRUE,2018,18,2018
employee1159,VACATION LEAVE - REGULAR,36,TRUE,2017,0,2017
employee1159,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1159,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1159,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1159,SICK LEAVE,126,TRUE,2017,0,2017
employee1159,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1159,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1159,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1159,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee116,SICK LEAVE,99,TRUE,2017,27,2017
employee116,VACATION LEAVE - REGULAR,81,FALSE,2018,54,2018
employee116,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee116,SICK LEAVE,22.5,FALSE,2018,45,2018
employee116,VACATION LEAVE - REGULAR,4.5,TRUE,2017,0,2017
employee116,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee1160,VACATION LEAVE - REGULAR,0,TRUE,2017,81,2017
employee1160,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1160,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1160,VACATION LEAVE - REGULAR,0,TRUE,2018,144,2018
employee1160,SICK LEAVE,54,TRUE,2017,18,2017
employee1160,SICK LEAVE,0,TRUE,2018,117,2018
employee1160,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1160,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1160,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1160,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1160,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1161,SICK LEAVE,0,TRUE,2018,117,2018
employee1161,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1161,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1161,VACATION LEAVE - REGULAR,103.5,TRUE,2019,31.5,2019
employee1161,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1161,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1161,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1161,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1161,VACATION LEAVE - REGULAR,2.25,TRUE,2017,40.5,2017
employee1161,SICK LEAVE,2.25,TRUE,2017,54,2017
